使用设备: cuda
加载CINIC-10数据集...
处理 90000 个图像...
第一个图像类型: <class 'dict'>
图像字典键: ['bytes', 'path']
已处理 0/90000 个图像，成功 1 个
已处理 10000/90000 个图像，成功 10001 个
已处理 20000/90000 个图像，成功 20001 个
已处理 30000/90000 个图像，成功 30001 个
已处理 40000/90000 个图像，成功 40001 个
已处理 50000/90000 个图像，成功 50001 个
已处理 60000/90000 个图像，成功 60001 个
已处理 70000/90000 个图像，成功 70001 个
已处理 80000/90000 个图像，成功 80001 个
成功处理了 90000 个图像，跳过了 0 个图像
处理后图像数组形状: (90000, 32, 32, 3)
处理后标签数组形状: (90000,)
最终图像数组形状: (90000, 3, 32, 32)
处理 90000 个图像...
第一个图像类型: <class 'dict'>
图像字典键: ['bytes', 'path']
已处理 0/90000 个图像，成功 1 个
已处理 10000/90000 个图像，成功 10001 个
已处理 20000/90000 个图像，成功 20001 个
已处理 30000/90000 个图像，成功 30001 个
已处理 40000/90000 个图像，成功 40001 个
已处理 50000/90000 个图像，成功 50001 个
已处理 60000/90000 个图像，成功 60001 个
已处理 70000/90000 个图像，成功 70001 个
已处理 80000/90000 个图像，成功 80001 个
成功处理了 90000 个图像，跳过了 0 个图像
处理后图像数组形状: (90000, 32, 32, 3)
处理后标签数组形状: (90000,)
最终图像数组形状: (90000, 3, 32, 32)
CINIC-10数据集加载和预处理完成.
--- 开始在 cinic10 数据集上进行原版VFL训练 (共 30 个周期) ---
周期 [26/30], 批次 [750/1407], 损失: 0.1611, 平均损失: 0.0594
周期 [26/30], 批次 [760/1407], 损失: 0.0682, 平均损失: 0.0594
周期 [26/30], 批次 [770/1407], 损失: 0.0378, 平均损失: 0.0600
周期 [26/30], 批次 [780/1407], 损失: 0.0703, 平均损失: 0.0601
周期 [26/30], 批次 [790/1407], 损失: 0.0384, 平均损失: 0.0600
周期 [26/30], 批次 [800/1407], 损失: 0.0527, 平均损失: 0.0601
周期 [26/30], 批次 [810/1407], 损失: 0.0383, 平均损失: 0.0603
周期 [26/30], 批次 [820/1407], 损失: 0.0792, 平均损失: 0.0604
周期 [26/30], 批次 [830/1407], 损失: 0.0668, 平均损失: 0.0605
周期 [26/30], 批次 [840/1407], 损失: 0.1368, 平均损失: 0.0606
周期 [26/30], 批次 [850/1407], 损失: 0.0569, 平均损失: 0.0605
周期 [26/30], 批次 [860/1407], 损失: 0.0683, 平均损失: 0.0604
周期 [26/30], 批次 [870/1407], 损失: 0.1599, 平均损失: 0.0608
周期 [26/30], 批次 [880/1407], 损失: 0.0297, 平均损失: 0.0608
周期 [26/30], 批次 [890/1407], 损失: 0.0791, 平均损失: 0.0609
周期 [26/30], 批次 [900/1407], 损失: 0.0745, 平均损失: 0.0609
周期 [26/30], 批次 [910/1407], 损失: 0.0788, 平均损失: 0.0610
周期 [26/30], 批次 [920/1407], 损失: 0.1153, 平均损失: 0.0613
周期 [26/30], 批次 [930/1407], 损失: 0.0974, 平均损失: 0.0612
周期 [26/30], 批次 [940/1407], 损失: 0.0187, 平均损失: 0.0613
周期 [26/30], 批次 [950/1407], 损失: 0.0343, 平均损失: 0.0613
周期 [26/30], 批次 [960/1407], 损失: 0.0556, 平均损失: 0.0615
周期 [26/30], 批次 [970/1407], 损失: 0.1242, 平均损失: 0.0616
周期 [26/30], 批次 [980/1407], 损失: 0.1560, 平均损失: 0.0619
周期 [26/30], 批次 [990/1407], 损失: 0.0298, 平均损失: 0.0623
周期 [26/30], 批次 [1000/1407], 损失: 0.0319, 平均损失: 0.0621
周期 [26/30], 批次 [1010/1407], 损失: 0.0536, 平均损失: 0.0623
周期 [26/30], 批次 [1020/1407], 损失: 0.0710, 平均损失: 0.0627
周期 [26/30], 批次 [1030/1407], 损失: 0.0911, 平均损失: 0.0628
周期 [26/30], 批次 [1040/1407], 损失: 0.0450, 平均损失: 0.0630
周期 [26/30], 批次 [1050/1407], 损失: 0.1412, 平均损失: 0.0631
周期 [26/30], 批次 [1060/1407], 损失: 0.0804, 平均损失: 0.0634
周期 [26/30], 批次 [1070/1407], 损失: 0.0442, 平均损失: 0.0634
周期 [26/30], 批次 [1080/1407], 损失: 0.0323, 平均损失: 0.0637
周期 [26/30], 批次 [1090/1407], 损失: 0.0313, 平均损失: 0.0635
周期 [26/30], 批次 [1100/1407], 损失: 0.0558, 平均损失: 0.0637
周期 [26/30], 批次 [1110/1407], 损失: 0.0247, 平均损失: 0.0637
周期 [26/30], 批次 [1120/1407], 损失: 0.0695, 平均损失: 0.0639
周期 [26/30], 批次 [1130/1407], 损失: 0.0527, 平均损失: 0.0638
周期 [26/30], 批次 [1140/1407], 损失: 0.0849, 平均损失: 0.0638
周期 [26/30], 批次 [1150/1407], 损失: 0.1272, 平均损失: 0.0638
周期 [26/30], 批次 [1160/1407], 损失: 0.0666, 平均损失: 0.0641
周期 [26/30], 批次 [1170/1407], 损失: 0.0733, 平均损失: 0.0641
周期 [26/30], 批次 [1180/1407], 损失: 0.0249, 平均损失: 0.0643
周期 [26/30], 批次 [1190/1407], 损失: 0.0992, 平均损失: 0.0643
周期 [26/30], 批次 [1200/1407], 损失: 0.0321, 平均损失: 0.0642
周期 [26/30], 批次 [1210/1407], 损失: 0.1398, 平均损失: 0.0641
周期 [26/30], 批次 [1220/1407], 损失: 0.0166, 平均损失: 0.0642
周期 [26/30], 批次 [1230/1407], 损失: 0.0928, 平均损失: 0.0643
周期 [26/30], 批次 [1240/1407], 损失: 0.0474, 平均损失: 0.0646
周期 [26/30], 批次 [1250/1407], 损失: 0.0601, 平均损失: 0.0646
周期 [26/30], 批次 [1260/1407], 损失: 0.0822, 平均损失: 0.0649
周期 [26/30], 批次 [1270/1407], 损失: 0.0721, 平均损失: 0.0651
周期 [26/30], 批次 [1280/1407], 损失: 0.0260, 平均损失: 0.0650
周期 [26/30], 批次 [1290/1407], 损失: 0.0479, 平均损失: 0.0651
周期 [26/30], 批次 [1300/1407], 损失: 0.0087, 平均损失: 0.0652
周期 [26/30], 批次 [1310/1407], 损失: 0.1311, 平均损失: 0.0653
周期 [26/30], 批次 [1320/1407], 损失: 0.3314, 平均损失: 0.0657
周期 [26/30], 批次 [1330/1407], 损失: 0.1104, 平均损失: 0.0658
周期 [26/30], 批次 [1340/1407], 损失: 0.0869, 平均损失: 0.0659
周期 [26/30], 批次 [1350/1407], 损失: 0.1540, 平均损失: 0.0660
周期 [26/30], 批次 [1360/1407], 损失: 0.0896, 平均损失: 0.0660
周期 [26/30], 批次 [1370/1407], 损失: 0.0556, 平均损失: 0.0661
周期 [26/30], 批次 [1380/1407], 损失: 0.0500, 平均损失: 0.0660
周期 [26/30], 批次 [1390/1407], 损失: 0.0705, 平均损失: 0.0660
周期 [26/30], 批次 [1400/1407], 损失: 0.0176, 平均损失: 0.0661
周期 [26/30], 批次 [1407/1407], 损失: 0.1792, 平均损失: 0.0662
=== 周期 [26/30] 完成 === 平均损失: 0.0662
周期 [27/30], 批次 [10/1407], 损失: 0.0154, 平均损失: 0.0549
周期 [27/30], 批次 [20/1407], 损失: 0.0675, 平均损失: 0.0543
周期 [27/30], 批次 [30/1407], 损失: 0.2835, 平均损失: 0.0591
周期 [27/30], 批次 [40/1407], 损失: 0.0016, 平均损失: 0.0618
周期 [27/30], 批次 [50/1407], 损失: 0.1227, 平均损失: 0.0627
周期 [27/30], 批次 [60/1407], 损失: 0.0554, 平均损失: 0.0598
周期 [27/30], 批次 [70/1407], 损失: 0.0483, 平均损失: 0.0564
周期 [27/30], 批次 [80/1407], 损失: 0.0277, 平均损失: 0.0553
周期 [27/30], 批次 [90/1407], 损失: 0.0608, 平均损失: 0.0535
周期 [27/30], 批次 [100/1407], 损失: 0.0275, 平均损失: 0.0520
周期 [27/30], 批次 [110/1407], 损失: 0.0949, 平均损失: 0.0521
周期 [27/30], 批次 [120/1407], 损失: 0.0601, 平均损失: 0.0528
周期 [27/30], 批次 [130/1407], 损失: 0.0230, 平均损失: 0.0567
周期 [27/30], 批次 [140/1407], 损失: 0.0276, 平均损失: 0.0553
周期 [27/30], 批次 [150/1407], 损失: 0.0835, 平均损失: 0.0552
周期 [27/30], 批次 [160/1407], 损失: 0.0389, 平均损失: 0.0552
周期 [27/30], 批次 [170/1407], 损失: 0.0628, 平均损失: 0.0550
周期 [27/30], 批次 [180/1407], 损失: 0.0774, 平均损失: 0.0549
周期 [27/30], 批次 [190/1407], 损失: 0.1031, 平均损失: 0.0569
周期 [27/30], 批次 [200/1407], 损失: 0.0257, 平均损失: 0.0584
周期 [27/30], 批次 [210/1407], 损失: 0.2519, 平均损失: 0.0589
周期 [27/30], 批次 [220/1407], 损失: 0.0773, 平均损失: 0.0587
周期 [27/30], 批次 [230/1407], 损失: 0.0701, 平均损失: 0.0615
周期 [27/30], 批次 [240/1407], 损失: 0.0324, 平均损失: 0.0600
周期 [27/30], 批次 [250/1407], 损失: 0.0389, 平均损失: 0.0592
周期 [27/30], 批次 [260/1407], 损失: 0.0383, 平均损失: 0.0603
周期 [27/30], 批次 [270/1407], 损失: 0.0632, 平均损失: 0.0602
周期 [27/30], 批次 [280/1407], 损失: 0.0743, 平均损失: 0.0609
周期 [27/30], 批次 [290/1407], 损失: 0.0318, 平均损失: 0.0609
周期 [27/30], 批次 [300/1407], 损失: 0.1911, 平均损失: 0.0618
周期 [27/30], 批次 [310/1407], 损失: 0.0106, 平均损失: 0.0612
周期 [27/30], 批次 [320/1407], 损失: 0.0911, 平均损失: 0.0620
周期 [27/30], 批次 [330/1407], 损失: 0.0100, 平均损失: 0.0623
周期 [27/30], 批次 [340/1407], 损失: 0.0215, 平均损失: 0.0627
周期 [27/30], 批次 [350/1407], 损失: 0.0535, 平均损失: 0.0625
周期 [27/30], 批次 [360/1407], 损失: 0.0122, 平均损失: 0.0618
周期 [27/30], 批次 [370/1407], 损失: 0.0292, 平均损失: 0.0613
周期 [27/30], 批次 [380/1407], 损失: 0.1005, 平均损失: 0.0614
周期 [27/30], 批次 [390/1407], 损失: 0.0294, 平均损失: 0.0611
周期 [27/30], 批次 [400/1407], 损失: 0.0147, 平均损失: 0.0604
周期 [27/30], 批次 [410/1407], 损失: 0.0691, 平均损失: 0.0603
周期 [27/30], 批次 [420/1407], 损失: 0.0465, 平均损失: 0.0603
周期 [27/30], 批次 [430/1407], 损失: 0.0436, 平均损失: 0.0607
周期 [27/30], 批次 [440/1407], 损失: 0.0094, 平均损失: 0.0611
周期 [27/30], 批次 [450/1407], 损失: 0.0818, 平均损失: 0.0609
周期 [27/30], 批次 [460/1407], 损失: 0.2135, 平均损失: 0.0612
周期 [27/30], 批次 [470/1407], 损失: 0.2467, 平均损失: 0.0612
周期 [27/30], 批次 [480/1407], 损失: 0.0835, 平均损失: 0.0615
周期 [27/30], 批次 [490/1407], 损失: 0.0248, 平均损失: 0.0619
周期 [27/30], 批次 [500/1407], 损失: 0.1623, 平均损失: 0.0620
周期 [27/30], 批次 [510/1407], 损失: 0.0875, 平均损失: 0.0623
周期 [27/30], 批次 [520/1407], 损失: 0.0304, 平均损失: 0.0623
周期 [27/30], 批次 [530/1407], 损失: 0.0338, 平均损失: 0.0621
周期 [27/30], 批次 [540/1407], 损失: 0.0615, 平均损失: 0.0620
周期 [27/30], 批次 [550/1407], 损失: 0.1703, 平均损失: 0.0624
周期 [27/30], 批次 [560/1407], 损失: 0.0585, 平均损失: 0.0623
周期 [27/30], 批次 [570/1407], 损失: 0.0228, 平均损失: 0.0624
周期 [27/30], 批次 [580/1407], 损失: 0.0929, 平均损失: 0.0625
周期 [27/30], 批次 [590/1407], 损失: 0.0030, 平均损失: 0.0622
周期 [27/30], 批次 [600/1407], 损失: 0.1525, 平均损失: 0.0619
周期 [27/30], 批次 [610/1407], 损失: 0.0121, 平均损失: 0.0622
周期 [27/30], 批次 [620/1407], 损失: 0.0383, 平均损失: 0.0627
周期 [27/30], 批次 [630/1407], 损失: 0.0231, 平均损失: 0.0629
周期 [27/30], 批次 [640/1407], 损失: 0.1270, 平均损失: 0.0629
周期 [27/30], 批次 [650/1407], 损失: 0.0080, 平均损失: 0.0627
周期 [27/30], 批次 [660/1407], 损失: 0.0943, 平均损失: 0.0625
周期 [27/30], 批次 [670/1407], 损失: 0.0342, 平均损失: 0.0622
周期 [27/30], 批次 [680/1407], 损失: 0.0952, 平均损失: 0.0623
周期 [27/30], 批次 [690/1407], 损失: 0.0055, 平均损失: 0.0619
周期 [27/30], 批次 [700/1407], 损失: 0.0788, 平均损失: 0.0620
周期 [27/30], 批次 [710/1407], 损失: 0.0860, 平均损失: 0.0620
周期 [27/30], 批次 [720/1407], 损失: 0.0151, 平均损失: 0.0622
周期 [27/30], 批次 [730/1407], 损失: 0.0529, 平均损失: 0.0623
周期 [27/30], 批次 [740/1407], 损失: 0.0927, 平均损失: 0.0629
周期 [27/30], 批次 [750/1407], 损失: 0.1143, 平均损失: 0.0631
周期 [27/30], 批次 [760/1407], 损失: 0.0523, 平均损失: 0.0634
周期 [27/30], 批次 [770/1407], 损失: 0.0837, 平均损失: 0.0633
周期 [27/30], 批次 [780/1407], 损失: 0.0561, 平均损失: 0.0633
周期 [27/30], 批次 [790/1407], 损失: 0.0574, 平均损失: 0.0632
周期 [27/30], 批次 [800/1407], 损失: 0.0272, 平均损失: 0.0632
周期 [27/30], 批次 [810/1407], 损失: 0.2193, 平均损失: 0.0634
周期 [27/30], 批次 [820/1407], 损失: 0.0327, 平均损失: 0.0636
周期 [27/30], 批次 [830/1407], 损失: 0.0875, 平均损失: 0.0639
周期 [27/30], 批次 [840/1407], 损失: 0.2179, 平均损失: 0.0646
周期 [27/30], 批次 [850/1407], 损失: 0.0851, 平均损失: 0.0649
周期 [27/30], 批次 [860/1407], 损失: 0.0319, 平均损失: 0.0647
周期 [27/30], 批次 [870/1407], 损失: 0.1333, 平均损失: 0.0651
周期 [27/30], 批次 [880/1407], 损失: 0.0038, 平均损失: 0.0651
周期 [27/30], 批次 [890/1407], 损失: 0.1225, 平均损失: 0.0652
周期 [27/30], 批次 [900/1407], 损失: 0.0443, 平均损失: 0.0655
周期 [27/30], 批次 [910/1407], 损失: 0.1172, 平均损失: 0.0658
周期 [27/30], 批次 [920/1407], 损失: 0.0420, 平均损失: 0.0659
周期 [27/30], 批次 [930/1407], 损失: 0.0864, 平均损失: 0.0662
周期 [27/30], 批次 [940/1407], 损失: 0.0148, 平均损失: 0.0663
周期 [27/30], 批次 [950/1407], 损失: 0.0310, 平均损失: 0.0661
周期 [27/30], 批次 [960/1407], 损失: 0.0185, 平均损失: 0.0659
周期 [27/30], 批次 [970/1407], 损失: 0.0458, 平均损失: 0.0660
周期 [27/30], 批次 [980/1407], 损失: 0.0174, 平均损失: 0.0660
周期 [27/30], 批次 [990/1407], 损失: 0.0663, 平均损失: 0.0662
周期 [27/30], 批次 [1000/1407], 损失: 0.1427, 平均损失: 0.0666
周期 [27/30], 批次 [1010/1407], 损失: 0.0164, 平均损失: 0.0664
周期 [27/30], 批次 [1020/1407], 损失: 0.0588, 平均损失: 0.0665
周期 [27/30], 批次 [1030/1407], 损失: 0.0199, 平均损失: 0.0666
周期 [27/30], 批次 [1040/1407], 损失: 0.0457, 平均损失: 0.0665
周期 [27/30], 批次 [1050/1407], 损失: 0.0461, 平均损失: 0.0665
周期 [27/30], 批次 [1060/1407], 损失: 0.1422, 平均损失: 0.0667
周期 [27/30], 批次 [1070/1407], 损失: 0.0221, 平均损失: 0.0668
周期 [27/30], 批次 [1080/1407], 损失: 0.0408, 平均损失: 0.0669
周期 [27/30], 批次 [1090/1407], 损失: 0.0230, 平均损失: 0.0670
周期 [27/30], 批次 [1100/1407], 损失: 0.1158, 平均损失: 0.0673
周期 [27/30], 批次 [1110/1407], 损失: 0.1020, 平均损失: 0.0672
周期 [27/30], 批次 [1120/1407], 损失: 0.0643, 平均损失: 0.0675
周期 [27/30], 批次 [1130/1407], 损失: 0.0291, 平均损失: 0.0677
周期 [27/30], 批次 [1140/1407], 损失: 0.0351, 平均损失: 0.0678
周期 [27/30], 批次 [1150/1407], 损失: 0.0704, 平均损失: 0.0680
周期 [27/30], 批次 [1160/1407], 损失: 0.0301, 平均损失: 0.0678
周期 [27/30], 批次 [1170/1407], 损失: 0.1357, 平均损失: 0.0681
周期 [27/30], 批次 [1180/1407], 损失: 0.0382, 平均损失: 0.0683
周期 [27/30], 批次 [1190/1407], 损失: 0.1068, 平均损失: 0.0686
周期 [27/30], 批次 [1200/1407], 损失: 0.0814, 平均损失: 0.0687
周期 [27/30], 批次 [1210/1407], 损失: 0.0725, 平均损失: 0.0688
周期 [27/30], 批次 [1220/1407], 损失: 0.0839, 平均损失: 0.0689
周期 [27/30], 批次 [1230/1407], 损失: 0.0622, 平均损失: 0.0688
周期 [27/30], 批次 [1240/1407], 损失: 0.0781, 平均损失: 0.0688
周期 [27/30], 批次 [1250/1407], 损失: 0.0515, 平均损失: 0.0688
周期 [27/30], 批次 [1260/1407], 损失: 0.0487, 平均损失: 0.0690
周期 [27/30], 批次 [1270/1407], 损失: 0.1670, 平均损失: 0.0690
周期 [27/30], 批次 [1280/1407], 损失: 0.1114, 平均损失: 0.0691
周期 [27/30], 批次 [1290/1407], 损失: 0.1111, 平均损失: 0.0691
周期 [27/30], 批次 [1300/1407], 损失: 0.0761, 平均损失: 0.0689
周期 [27/30], 批次 [1310/1407], 损失: 0.1430, 平均损失: 0.0689
周期 [27/30], 批次 [1320/1407], 损失: 0.0455, 平均损失: 0.0689
周期 [27/30], 批次 [1330/1407], 损失: 0.0573, 平均损失: 0.0688
周期 [27/30], 批次 [1340/1407], 损失: 0.0300, 平均损失: 0.0687
周期 [27/30], 批次 [1350/1407], 损失: 0.1895, 平均损失: 0.0688
周期 [27/30], 批次 [1360/1407], 损失: 0.1447, 平均损失: 0.0690
周期 [27/30], 批次 [1370/1407], 损失: 0.0691, 平均损失: 0.0690
周期 [27/30], 批次 [1380/1407], 损失: 0.0424, 平均损失: 0.0690
周期 [27/30], 批次 [1390/1407], 损失: 0.0141, 平均损失: 0.0689
周期 [27/30], 批次 [1400/1407], 损失: 0.0627, 平均损失: 0.0691
周期 [27/30], 批次 [1407/1407], 损失: 0.0107, 平均损失: 0.0691
=== 周期 [27/30] 完成 === 平均损失: 0.0691
周期 [28/30], 批次 [10/1407], 损失: 0.0551, 平均损失: 0.0697
周期 [28/30], 批次 [20/1407], 损失: 0.1212, 平均损失: 0.0588
周期 [28/30], 批次 [30/1407], 损失: 0.0497, 平均损失: 0.0538
周期 [28/30], 批次 [40/1407], 损失: 0.0385, 平均损失: 0.0572
周期 [28/30], 批次 [50/1407], 损失: 0.0382, 平均损失: 0.0565
周期 [28/30], 批次 [60/1407], 损失: 0.0034, 平均损失: 0.0537
周期 [28/30], 批次 [70/1407], 损失: 0.0559, 平均损失: 0.0539
周期 [28/30], 批次 [80/1407], 损失: 0.0605, 平均损失: 0.0525
周期 [28/30], 批次 [90/1407], 损失: 0.0675, 平均损失: 0.0518
周期 [28/30], 批次 [100/1407], 损失: 0.0125, 平均损失: 0.0517
周期 [28/30], 批次 [110/1407], 损失: 0.0063, 平均损失: 0.0510
周期 [28/30], 批次 [120/1407], 损失: 0.0111, 平均损失: 0.0505
周期 [28/30], 批次 [130/1407], 损失: 0.0040, 平均损失: 0.0502
周期 [28/30], 批次 [140/1407], 损失: 0.0055, 平均损失: 0.0499
周期 [28/30], 批次 [150/1407], 损失: 0.0372, 平均损失: 0.0492
周期 [28/30], 批次 [160/1407], 损失: 0.0149, 平均损失: 0.0486
周期 [28/30], 批次 [170/1407], 损失: 0.0144, 平均损失: 0.0483
周期 [28/30], 批次 [180/1407], 损失: 0.0535, 平均损失: 0.0481
周期 [28/30], 批次 [190/1407], 损失: 0.0065, 平均损失: 0.0470
周期 [28/30], 批次 [200/1407], 损失: 0.0083, 平均损失: 0.0464
周期 [28/30], 批次 [210/1407], 损失: 0.0118, 平均损失: 0.0455
周期 [28/30], 批次 [220/1407], 损失: 0.0198, 平均损失: 0.0453
周期 [28/30], 批次 [230/1407], 损失: 0.0184, 平均损失: 0.0449
周期 [28/30], 批次 [240/1407], 损失: 0.0043, 平均损失: 0.0446
周期 [28/30], 批次 [250/1407], 损失: 0.2060, 平均损失: 0.0449
周期 [28/30], 批次 [260/1407], 损失: 0.0075, 平均损失: 0.0445
周期 [28/30], 批次 [270/1407], 损失: 0.0055, 平均损失: 0.0449
周期 [28/30], 批次 [280/1407], 损失: 0.1408, 平均损失: 0.0459
周期 [28/30], 批次 [290/1407], 损失: 0.0100, 平均损失: 0.0465
周期 [28/30], 批次 [300/1407], 损失: 0.0619, 平均损失: 0.0477
周期 [28/30], 批次 [310/1407], 损失: 0.0050, 平均损失: 0.0482
周期 [28/30], 批次 [320/1407], 损失: 0.0111, 平均损失: 0.0481
周期 [28/30], 批次 [330/1407], 损失: 0.0049, 平均损失: 0.0482
周期 [28/30], 批次 [340/1407], 损失: 0.0278, 平均损失: 0.0481
周期 [28/30], 批次 [350/1407], 损失: 0.0698, 平均损失: 0.0480
周期 [28/30], 批次 [360/1407], 损失: 0.0797, 平均损失: 0.0483
周期 [28/30], 批次 [370/1407], 损失: 0.0600, 平均损失: 0.0484
周期 [28/30], 批次 [380/1407], 损失: 0.1571, 平均损失: 0.0488
周期 [28/30], 批次 [390/1407], 损失: 0.0192, 平均损失: 0.0486
周期 [28/30], 批次 [400/1407], 损失: 0.0653, 平均损失: 0.0491
周期 [28/30], 批次 [410/1407], 损失: 0.0468, 平均损失: 0.0495
周期 [28/30], 批次 [420/1407], 损失: 0.0188, 平均损失: 0.0494
周期 [28/30], 批次 [430/1407], 损失: 0.1066, 平均损失: 0.0497
周期 [28/30], 批次 [440/1407], 损失: 0.0534, 平均损失: 0.0494
周期 [28/30], 批次 [450/1407], 损失: 0.1465, 平均损失: 0.0493
周期 [28/30], 批次 [460/1407], 损失: 0.0079, 平均损失: 0.0501
周期 [28/30], 批次 [470/1407], 损失: 0.0916, 平均损失: 0.0499
周期 [28/30], 批次 [480/1407], 损失: 0.1608, 平均损失: 0.0499
周期 [28/30], 批次 [490/1407], 损失: 0.0462, 平均损失: 0.0501
周期 [28/30], 批次 [500/1407], 损失: 0.1662, 平均损失: 0.0505
周期 [28/30], 批次 [510/1407], 损失: 0.0174, 平均损失: 0.0516
周期 [28/30], 批次 [520/1407], 损失: 0.0275, 平均损失: 0.0520
周期 [28/30], 批次 [530/1407], 损失: 0.2066, 平均损失: 0.0523
周期 [28/30], 批次 [540/1407], 损失: 0.0164, 平均损失: 0.0523
周期 [28/30], 批次 [550/1407], 损失: 0.0648, 平均损失: 0.0525
周期 [28/30], 批次 [560/1407], 损失: 0.0340, 平均损失: 0.0524
周期 [28/30], 批次 [570/1407], 损失: 0.1331, 平均损失: 0.0525
周期 [28/30], 批次 [580/1407], 损失: 0.0786, 平均损失: 0.0526
周期 [28/30], 批次 [590/1407], 损失: 0.0516, 平均损失: 0.0529
周期 [28/30], 批次 [600/1407], 损失: 0.0110, 平均损失: 0.0530
周期 [28/30], 批次 [610/1407], 损失: 0.1655, 平均损失: 0.0533
周期 [28/30], 批次 [620/1407], 损失: 0.0051, 平均损失: 0.0531
周期 [28/30], 批次 [630/1407], 损失: 0.2689, 平均损失: 0.0534
周期 [28/30], 批次 [640/1407], 损失: 0.1314, 平均损失: 0.0541
周期 [28/30], 批次 [650/1407], 损失: 0.0415, 平均损失: 0.0544
周期 [28/30], 批次 [660/1407], 损失: 0.0062, 平均损失: 0.0549
周期 [28/30], 批次 [670/1407], 损失: 0.0966, 平均损失: 0.0552
周期 [28/30], 批次 [680/1407], 损失: 0.0227, 平均损失: 0.0550
周期 [28/30], 批次 [690/1407], 损失: 0.0914, 平均损失: 0.0552
周期 [28/30], 批次 [700/1407], 损失: 0.0386, 平均损失: 0.0551
周期 [28/30], 批次 [710/1407], 损失: 0.0637, 平均损失: 0.0552
周期 [28/30], 批次 [720/1407], 损失: 0.0218, 平均损失: 0.0553
周期 [28/30], 批次 [730/1407], 损失: 0.0893, 平均损失: 0.0557
周期 [28/30], 批次 [740/1407], 损失: 0.0084, 平均损失: 0.0553
周期 [28/30], 批次 [750/1407], 损失: 0.0150, 平均损失: 0.0552
周期 [28/30], 批次 [760/1407], 损失: 0.1734, 平均损失: 0.0554
周期 [28/30], 批次 [770/1407], 损失: 0.0471, 平均损失: 0.0552
周期 [28/30], 批次 [780/1407], 损失: 0.0518, 平均损失: 0.0551
周期 [28/30], 批次 [790/1407], 损失: 0.0631, 平均损失: 0.0551
周期 [28/30], 批次 [800/1407], 损失: 0.1044, 平均损失: 0.0550
周期 [28/30], 批次 [810/1407], 损失: 0.0232, 平均损失: 0.0548
周期 [28/30], 批次 [820/1407], 损失: 0.0913, 平均损失: 0.0550
周期 [28/30], 批次 [830/1407], 损失: 0.0434, 平均损失: 0.0548
周期 [28/30], 批次 [840/1407], 损失: 0.0529, 平均损失: 0.0550
周期 [28/30], 批次 [850/1407], 损失: 0.0529, 平均损失: 0.0550
